,208332578534_R01C01,208332578534_R02C01,208332578534_R03C01,208332578534_R04C01,208332578534_R05C01,208332578534_R06C01,208332578534_R07C01,208332578534_R08C01,208332571676_R01C01,208332571676_R02C01,208332571676_R03C01,208332571676_R04C01,208332571676_R05C01,208332571676_R06C01,208332571676_R07C01,208332571676_R08C01,202350980129_R01C01,202350980129_R02C01,202350980129_R03C01,202350980129_R04C01,202350980129_R05C01,202350980129_R06C01,202350980129_R07C01,202350980129_R08C01,203232494055_R01C01,203232494055_R02C01,203232494055_R03C01,203232494055_R04C01,203232494055_R05C01,203232494055_R06C01,203232494055_R07C01,203232494055_R08C01,208331235662_R01C01,208331235662_R02C01,208331235662_R03C01,208331235662_R04C01,208331235662_R05C01,208331235662_R06C01,208331235662_R07C01,208331235662_R08C01,23245908609_R01C01,23245908609_R02C01,23245908609_R03C01,23245908609_R04C01,23245908609_R05C01,23245908609_R06C01,23245908609_R07C01,23245908609_R08C01,208331712346_R01C01,208331712346_R02C01,208331712346_R03C01,208331712346_R04C01,208331712346_R05C01,208331712346_R06C01,208331712346_R07C01,208331712346_R08C01,208331710108_R01C01,208331710108_R02C01,208331710108_R03C01,208331710108_R04C01,208331710108_R05C01,208331710108_R06C01,208331710108_R07C01,208331710108_R08C01,208388304325_R01C01,208388304325_R02C01,208388304325_R03C01,208388304325_R04C01,208388304325_R05C01,208388304325_R06C01,208388304325_R07C01,208388304325_R08C01,208388302356_R01C01,208388302356_R02C01,208388302356_R03C01,208388302356_R04C01,208388302356_R05C01,208388302356_R06C01,208388302356_R07C01,208388302356_R08C01,208388300246_R01C01,208388300246_R02C01,208388300246_R03C01,208388300246_R04C01,208388300246_R05C01,208388300246_R06C01,208388300246_R07C01,208388300246_R08C01,208388235677_R01C01,208388235677_R02C01,208388235677_R03C01,208388235677_R04C01,208388235677_R05C01,208388235677_R06C01,208388235677_R07C01,208388235677_R08C01,208388306246_R01C01,208388306246_R02C01,208388306246_R03C01
cg00001503,6.35123179976209,5.66282682359309,6.22873843524119,6.27107950832402,6.03443401812011,5.87856785844986,6.57325466470671,5.78819255759471,6.40946836497313,6.36836805967831,5.82799425132428,6.9717129822122,6.70008594930885,6.11913083500682,6.13309376024819,6.32336426838022,6.13618953349246,5.78267441951583,5.73690260594013,6.50220856732992,6.03789661573388,5.9824305457786,6.38348490309379,6.18445242022459,5.5392228856014,6.41803759961242,5.81985770635423,5.76817814095064,5.51777226927133,6.34670166875384,6.54861899750919,5.84023992759366,5.81571865846523,5.7328865867179,5.8463902738331,6.13323250057702,5.5559693153524,5.10427225435075,5.51397026426842,6.11973701975573,5.76182961918779,5.9020034319976,5.55746021616033,6.84636468801457,5.92315336008049,5.80291035111353,5.22660357104109,6.45185139189461,5.54882224750868,5.75836376211928,5.90717963919168,6.21339617125137,5.10196384534742,6.36024607244412,6.05471841589657,5.9714286495549,6.12520251958057,6.19443175169849,5.71530728637109,5.8781409467923,6.27852854262632,6.16946988413643,5.95763290320682,5.74161632989862,5.25891942640111,5.54904705235634,5.5278870039711,5.26576074938225,5.99760668668054,6.08466982850759,6.19608944554566,6.21803140683327,6.21289146334717,6.19248864126729,6.55095610865155,6.02601392763535,6.35449841271607,6.13728197176595,5.88456055306318,5.81099650251192,5.43757215725625,6.22122448393656,5.84676390059174,5.46532560233232,6.00279081085003,6.5681196451349,5.81909196329315,6.60775227348199,5.6402962445632,4.96497578108194,6.1991098917801,5.85991430511516,6.31767631872583,6.4645709178854,6.23532886937221,6.28909126809316,6.44098878394599,6.06367116817714,5.69783905777094
cg00001506,3.70566764656882,3.95496301028368,4.15023592591026,4.10399920079084,4.14979694168125,3.87918325039707,4.30738132492486,3.90109687322502,3.35751661855899,3.95490776310946,3.61179989734331,3.94983670725509,3.57244455375719,4.19272207510383,4.27454025756152,4.09363122932782,3.89055365429303,3.87155583245823,4.01490382388192,3.78096299700067,3.72237769364596,3.9154489164969,3.92430424452109,3.72479724782014,3.85323641508899,3.59656944490953,3.86029288284733,4.03559866328429,3.98661751286561,3.95479907189455,4.17926960677294,3.7480846473324,4.00452773191654,3.87357312095189,4.03022007836792,3.70553177988975,3.96494190181574,4.24945582593449,4.07776847986737,3.94675926893206,4.04849694863231,4.29284271552722,3.97654952799464,3.54120512424141,4.01084301821662,4.08377202244092,3.89786327201825,4.39251467813369,4.30839049696286,4.38420229279516,3.80382858314783,3.78355280131718,3.64776657248263,4.35693107762401,4.5530267249526,4.08337281738443,3.99029716183303,4.23243767081343,4.04894743086474,3.89582285986087,4.15334411875482,4.03187713924031,4.45814509222492,4.89789603165432,3.87629980050654,3.72585132118696,4.28620516220204,3.85225996883805,4.08744228871189,4.28100065318842,4.62147654293717,3.88314794597533,3.83163976387064,3.99274896292611,3.9276887700414,4.32258249763904,4.02258470032391,4.5792775384904,3.98257734342811,4.44925344740894,4.24492657719955,3.99550345858689,4.03175537413983,3.95954899866642,4.57035379873998,4.4535436861764,4.09293757587142,3.87282213699624,3.96489976894418,4.16284760745621,3.87023390975856,4.04143221678344,4.41603628654643,4.24029391382769,4.76469543358766,4.65552563162336,4.5852053147696,4.7537805106199,4.3303535119648
cg00001510,0.178361531589151,0.121064831152359,0.197217602800064,-0.0972644153896299,0.0203589083936099,0.0641280052885216,-0.0344480875769811,0.0104235430183455,0.0673450122013903,-0.140910576327652,-0.107865793114126,0.323030615739159,0.0366749260120138,-0.228761242085732,0.0461958513333443,-0.0421035631145008,0.422559853357233,0.103717729017678,-0.0529292644356545,0.253671083373316,-0.24975116611275,0.196011511951711,0.229257270112793,0.399907913552752,0.0402893208198778,-0.375658798476666,-0.225265442648979,-0.0599689973714196,-0.153865004651884,-0.110412092951662,0.286803241449193,0.0909878876708699,-0.336145208035157,-0.260307000444404,0.443548660825035,0.17931517259713,-0.164950555096141,-0.354952478621547,-0.41251819586979,0.0595177521685641,0.105155400258822,0.274594813316567,-0.145466995463472,0.3076552615395,-0.228285138975146,0.303395872059237,0.135367276349715,0.0117176090886748,0.0721672766097635,0.0548867885338081,-0.0593899153518699,-0.0785099405332975,0.243718420579449,-0.160442574205759,-0.0095825353520154,0.175969226338897,-0.0840906080019503,0.148555532508797,0.121774759155982,0.043774848897998,-0.0691197646589036,-0.351958994580997,0.0709658238861929,-0.0334424416485398,-0.0914313290303827,0.20898662625346,0.0871661447261268,0.213368224092134,0.16462660833112,0.303181304010212,0.0773251296452188,-0.042853255963091,-0.418815046875081,0.103799955788977,0.0183030330048073,0.103775717358004,-0.0004934673048879,-0.297942494859078,0.170762736688613,-0.247757392945359,-0.345594819654515,-0.290651318123797,0.0128645678827022,-0.0911571789022548,0.274612680803013,0.0021648447100219,0.0474787958869176,0.345859182097875,-0.0310540179423572,0.549104900889633,-0.128685142323563,-0.0490272969899372,-0.439947843124948,0.162398587117671,0.233059515561557,0.262526026275415,-0.0034298252745874,-0.156176597701891,0.135502577505383
cg00001520,5.10978589994817,5.17088341854675,5.07996406936774,5.08499130388029,5.15177608971891,5.13464596861924,5.09786399925193,5.19915635093914,5.06591204476084,5.02677021157399,5.17796751544248,4.96468701075875,5.23985861055299,5.35821502314669,5.4932378205595,4.50733211095081,5.09236964901075,5.27473809931832,5.0525414068886,4.82768310921939,5.1030985889398,5.49478788462856,5.20577712912369,5.25797910334234,5.15386397308344,4.93969526744859,5.1402802646131,4.84399224368488,5.04919782480596,5.4284946675649,5.13565825436186,5.2568726368135,5.14625173667477,4.6142148139342,5.02114264017708,5.09375742548567,5.17767014143616,5.25292332950745,5.25859259921258,4.86088558920003,4.95813929074226,4.97073200235241,5.19366884770183,5.18752063835238,5.05663880063273,5.13662235219108,5.4257523243158,4.55340601106262,5.38280662845927,5.28424331238115,4.93235956439374,5.29749541068014,5.22070673604565,5.36822364497304,5.11909702256664,5.28702667538309,4.96900873851032,4.67326556653455,5.13298625955234,4.94167224660104,5.09148730168002,5.22458969041365,4.86033147874036,5.07658278295367,4.6549013008811,4.94959864540295,4.76560513134058,5.08859389115468,4.78278465532343,5.12429562039829,5.05758271603163,4.23399230693556,4.61123613318661,4.65642868186415,4.86694754955743,5.15561801348795,5.1494802958163,4.67462440218018,4.84810508107314,4.48097707677794,4.81993710769932,4.62495871531034,4.90754494774771,4.96615408232035,4.96855205993574,5.04399556871638,5.17056197236265,5.10905211444783,4.82390963307461,4.98452798834608,4.91833396415567,5.29272382453433,4.86417325447009,4.76799289181293,4.54143605487263,5.05123392335169,4.95247466868976,5.19499262579392,5.07944035145462
cg00001534,5.97863057154983,5.87603578222699,6.43811736881603,6.3766602461297,6.13773065491981,6.21252997836123,6.35760844420742,6.50029160234248,6.48469000344315,6.35261490695031,6.1861519552712,6.46964807034612,6.2585553718914,6.15160621718094,6.3352542035369,6.36156717031969,6.24528356786579,5.60630387980557,6.35574327967587,6.04579416316472,6.27296535399626,6.6412942733851,6.41278573003024,5.44637185895867,6.06351183522339,6.29383837731038,5.98369352339409,6.15666011169058,5.85820296955721,6.1992349283186,6.17317856891143,6.81338602570132,5.74850310513959,6.36381264308814,6.29670188750992,6.12941133489649,6.51282525949873,6.42659359321246,6.59368863352734,6.2055358324557,5.94516265643955,6.21970998864762,6.3222341740551,6.15273873367521,6.18389027520707,6.33145556575414,6.28772458821223,6.28942491533752,6.13485852948207,6.05946525856874,6.39835184226209,6.47707387028698,6.43953415125362,6.36918588610966,6.41636445549596,6.57648106129694,6.28923322573283,5.96999566123359,6.1937589254574,6.30170985751937,6.00148389167925,6.11363284725541,6.07929094112478,6.63708943776282,6.20152344674746,6.32614399965752,6.27201741302324,5.93118242564302,6.0741321249895,6.47152648335949,6.46379497887943,6.17244362796851,5.98734631720652,6.06802269177076,6.21088896148506,6.17239008872287,6.42566236123681,6.33102242959222,6.32199837706946,5.4225431836779,6.06285748908283,5.77634726232702,6.02431131484765,6.12099754239172,6.15401404072949,6.3964533299417,6.38523074437402,5.86345179494465,6.19909491547795,5.94197525846052,6.09253245147576,6.26739609451701,6.23467819112581,6.58672596588069,6.2028705889407,6.31143993535517,6.36289817150792,6.14679235793067,6.26807108359931
cg00001582,-4.4165031035064,-4.55774611359084,-4.15386209742594,-4.73640200537582,-4.56354446677606,-5.05510874086574,-4.43310745229498,-5.02043564715634,-3.76686961121892,-4.89680354294725,-4.38317685080027,-4.51391491243126,-5.05101245073083,-4.31552996157012,-4.61228584593183,-5.35341683714862,-3.98498133369113,-4.24547770043209,-4.70225024009043,-4.25225736562724,-4.15695650068628,-3.740564853442,-5.17972323720194,-5.52436101217159,-4.34139584851167,-4.27232946084061,-4.88888032059986,-4.91329864158432,-3.90735714640779,-4.38250837099808,-4.34535144564691,-4.13685544990768,-5.00644727711095,-4.03931672473777,-4.26125602987904,-4.33888734413503,-4.66989016183366,-3.88682823569032,-4.49369622840571,-4.63224285527644,-5.12736979712212,-5.19388824014336,-4.50772044532552,-4.09271329881309,-3.92636777475638,-5.34853120146614,-4.4375625098809,-4.60796942725368,-4.43705287110359,-4.09743730784747,-4.49480828822072,-4.2667259286512,-4.55201000531156,-4.81378088844495,-5.02120416563464,-4.88918369022486,-4.84778076628742,-4.66069146147436,-4.34836681343209,-4.41491213432723,-5.3831671138586,-4.19751316462306,-3.80265857670358,-5.19000237497108,-4.3917981175591,-5.15264936989334,-4.66215347586454,-3.77704625172045,-4.2975731354067,-4.64713690072721,-5.38953187664792,-4.72691556730174,-4.56566009741809,-3.96521209955971,-4.43438971130554,-3.87376615252243,-4.67941309870614,-4.4297694864211,-4.49782371192562,-4.82566545736143,-4.18494545552128,-4.26020716883714,-4.20704133784753,-4.66553779654141,-4.06617282913743,-4.90713117523894,-4.59231592740527,-5.14145524725145,-5.11593234181803,-4.89415501152926,-3.83192336659554,-4.7376832755657,-4.91527036916231,-4.61213120714163,-5.17233532308484,-4.45485368571631,-4.62866675704688,-3.47238981303274,-4.37355283893581
cg00001583,-4.29056266106234,-4.22927505472885,-3.04975610973828,-4.40788353539376,-3.71352173493298,-3.33231142637371,-3.49078368209735,-6.39006429734781,-5.79288038142006,-4.51914997858548,-2.93129269562179,-5.10943423165091,-4.43347496660617,-3.66544056283339,-3.90761434883547,-4.35499399807749,-5.36772707970237,-4.19080326540266,-3.89494772075388,-4.1688881210887,-3.14933998354632,-5.13802892695201,-3.49746033489785,-3.2225456185234,-3.95630868843552,-3.9194277712556,-4.01981054083513,-4.25236875605649,-3.80639110231006,-3.2960951369137,-4.19543290450813,-3.3013838156367,-4.14665887595639,-5.15098508220397,-4.64363814123109,-4.09914722634145,-3.47775237147771,-3.70177649845264,-3.90091831530107,-4.26848964092251,-3.14869948359737,-3.90272107496503,-3.49360349020059,-5.55328100896683,-5.26849391112651,-3.09766393176627,-2.30678945433826,-3.33460170914706,-5.43652698592571,-5.33650909973429,-3.68289345988025,-4.71657073450601,-5.03158210323828,-4.33808428147556,-4.63126084887763,-4.88816324147066,-4.00914383941683,-5.09922990362125,-4.17023162229765,-5.72420301063519,-4.21417532491122,-5.88604542088594,-5.14677667698228,-4.71291123512534,-6.27806373191465,-5.22674407048366,-4.83240824774395,-5.44061853972672,-4.46527781767739,-4.16146965309428,-4.41606219248328,-3.44786608643345,-4.6278378895163,-4.50564309655583,-4.96584476542612,-4.35684263999565,-4.97784203500673,-3.54620870996539,-5.10734179409624,-7.26463201356117,-4.3958441031551,-3.89720433439275,-4.97987003436097,-4.21758346967743,-4.26839591056827,-4.80421150989623,-4.62740697531561,-4.13750560803255,-4.01464224621223,-3.23455053439217,-4.66417938843515,-3.91294852680663,-4.2169134675165,-3.82998757368903,-3.27650717773025,-4.47118312767832,-4.37831191354456,-4.78581394813536,-4.09308165231889
cg00001594,-6.78643387690526,-6.88319784115123,-6.91385083734932,-7.0164528814915,-7.03122131874131,-7.13022458765529,-7.08083795603927,-7.03730432779202,-6.92310800432574,-6.77989537959944,-7.20142992436215,-6.99534322654659,-7.1495373702552,-6.88579884913751,-7.28300206630116,-7.18288303159653,-6.96579019886157,-6.91184247372565,-6.90351141400346,-7.09972606381912,-7.02170551489495,-6.90189059058004,-7.18872184016001,-7.13792852603994,-6.87853379553538,-6.88207916847956,-7.03418170433276,-7.03685941321595,-6.9770546950003,-7.0722806243367,-7.11172131915664,-7.00240807483202,-6.52997036777207,-6.68193747362628,-6.94361327804265,-7.02015097993132,-7.00077227599859,-7.13195700170111,-7.02851742903075,-6.90398373438169,-6.80356690740506,-6.9445685914265,-7.03683540257088,-7.09714638236914,-7.02421806899677,-7.08821807100074,-7.02711917164712,-7.0638880791302,-6.87975409535375,-6.86486419476513,-6.95369699312518,-6.98777800282178,-6.89841828400955,-7.09570098947677,-7.00557846637793,-7.07228047098461,-6.78530932307454,-6.6801519999017,-6.98822634124219,-6.88945000765472,-7.17987837902289,-7.21188538242491,-7.16073274086987,-6.97400696687487,-6.8784107220608,-6.63311862469627,-6.74231599463967,-6.9624973227779,-6.912807400675,-6.764887598087,-6.92269610346768,-6.90293703316551,-6.71132456755953,-6.9012037226313,-7.01319156532681,-7.17550040085271,-6.82210003662371,-6.76119857685051,-6.82149350028789,-7.21952922673934,-6.85639376482134,-6.6905319208278,-6.78411541131607,-6.8269133821438,-6.8118907261755,-6.92638652204285,-7.08129487434979,-6.89592728584581,-6.71044426113603,-6.68081328589719,-6.80012204925392,-6.83803248487314,-6.83232835685522,-6.94234344920556,-6.85282060109182,-7.01539474776795,-6.82876946126011,-6.83478048569171,-6.95684131249261
cg00001610,3.78338321233511,5.20537567821559,5.10921439738836,3.64123143369259,4.68499537802087,3.5119395161396,5.11055464293387,4.87637368577306,3.95651067255522,3.63996627396015,4.24358655309013,3.68530674375502,5.1951094898192,4.41464687527037,4.46774142030062,4.86184160300336,4.04576275115021,4.05768631094404,4.06137213632791,3.72991466536607,4.32682247798142,4.1666432549661,4.21163562927175,4.8112228738083,3.78379211631881,4.20655445814491,5.03810420119929,5.17412054587213,4.45566441802476,4.85083341433375,4.91776162999024,5.61155612198144,4.70127483047503,5.54313173984981,4.97595403395367,5.05054991861385,4.07464848408215,4.3709628688288,5.38072797989334,5.48047876001367,4.75859855580056,4.48101064870597,3.99383817675305,4.36456757704081,3.99870338445995,4.08972369173485,4.78703369056773,4.42743912729407,4.64875609072674,4.88878634246782,4.41271970157916,5.02968295588169,4.80399450615429,4.14350997074731,4.83861797113759,5.2196945042871,4.86919322755954,4.28083764123705,4.84670618681562,5.12263434180982,5.05602410780527,4.90094707682897,4.62534854395292,3.9854072434942,5.62190198482544,4.7697279057522,4.52563751096895,5.68680788137041,4.66912187003086,5.1438539044086,5.38415091646419,5.71631147327184,5.0465728588254,4.49503803809198,4.10710360213116,4.61669388888183,4.42222625797501,4.43868465195968,4.80050260211819,6.18546536899161,4.52648463933994,5.35266955919531,4.61470298448687,4.11305026268264,5.03674539594687,4.77002986442746,4.51342778770518,5.7567375980576,4.59502374359644,4.64930503790978,5.94429913543458,4.54977983968087,4.65310916521151,4.97669432251243,5.32120246942352,5.13775888343265,4.45932679483949,4.68268993583244,3.6488907226234
cg00001636,2.43924771851495,2.25255733929729,2.78650855705257,2.92427979998657,2.78697210481175,2.93705503841667,2.66686503748811,3.55485722107672,2.38828316901015,2.22982933897431,2.76775742193157,3.08523263012108,3.09817566619805,3.11138514802312,3.16315401052334,2.29282173579106,2.99894883081341,2.77562968743329,2.27491567805853,2.68638999923147,2.19691673713585,2.43496299513312,3.31994482063749,2.72920889785117,2.0224241915474,2.62382874451915,2.05990270097019,2.09569476343794,2.05229235352076,2.8964065442957,3.87716933460618,2.39471524573394,1.97448419770466,3.33228421895952,2.48603068288175,2.83175897347645,2.30240908810337,1.59295654746061,3.13288566588087,3.65081602081886,2.91652330497443,2.70946441055745,2.5425667258147,2.65496927022416,2.54676189326879,2.19473834160372,1.06974590672472,3.52667318604985,2.69889366552044,3.87996711685587,3.10075783692039,2.75120746006042,3.10918768053915,2.06267811783361,3.16932558505131,2.87465465260614,3.77517966614696,2.04471059566174,2.76251352705692,3.44083115454733,3.25163334841131,3.45574237760194,2.95829121795609,2.95736135692568,2.79709475595958,3.40113989196915,2.68962960088063,2.92282525316609,2.72794273435008,2.72546883450678,2.96168537166519,2.16707233505655,3.3937040753672,1.92947210796763,2.92448296446832,3.11275142289142,2.20568238132154,3.62982297469786,3.36592342381187,2.82849522967359,2.98244931698453,3.25192843404596,2.14325471104825,2.90437497794999,2.83625477532984,2.55256674261525,2.9243101798614,2.86583352524422,2.81671068946789,3.99519940479634,3.57397870710157,2.43408928096486,2.78489603689928,2.67593567487057,4.40584599485342,3.55948714801533,1.69733588048177,2.34331835150774,2.52361533674435
cg00001687,7.54155546656487,7.56948810697217,7.66028386164757,7.74481195946467,7.55940868469689,7.67811652870364,7.67031909677376,7.56827190969492,7.3910494556973,7.55746264757653,7.63835575353151,7.49506160263611,7.46438770996287,7.74418117013191,7.57273132419997,7.62915825431007,7.54269520451186,7.41878343536235,7.51114077591683,7.5941301401657,7.65890516468431,7.48536057407235,7.62425358118472,8.01245683193569,7.46717160853143,7.5198226346293,7.56173017506261,7.59006691110797,7.61725336563244,7.64281887304014,7.51327068770763,7.70776473890437,7.1801290654657,7.46247558354091,7.61446765072396,7.64173313132523,7.73751332667507,7.70552115547517,7.63840666487346,7.70702424621112,7.41001756272776,7.55139664084037,7.35059132142841,7.64401941716988,7.62906859314244,7.68849316923394,7.63327423384134,7.60265412589923,7.45033111417323,7.50795086981257,7.58517890024615,7.64791081250792,7.50308051444306,7.6874722429441,7.6055531302896,7.47831855696259,7.32600195256115,7.43021856347123,7.4738340926887,7.3906883187803,7.52031614183614,7.51347799534586,7.6523907600874,7.58829253836478,7.46741812466369,7.42658365493024,7.47790038401397,7.48807716949927,7.47530007434738,7.60250963252679,7.69162329472158,7.70480294340722,7.4840963087104,7.46276245249513,7.39302693526294,7.37206016848692,7.49216255801976,7.4626526704469,7.61531481786717,7.62589667698948,7.27088030691044,7.20472659026193,7.40593668906797,7.51448190992794,7.4018145368555,7.68772321982664,7.55379392206021,7.646785116731,7.278214150184,7.45766760219764,7.36275519560186,7.28169299837076,7.40348378822687,7.57999484929218,7.49382664150863,7.66409242941569,7.43687607948721,7.3581864511096,7.62099787898985
cg00001747,-4.56507263809461,-6.46800537919203,-4.72905604088642,-6.20965802331817,-3.6161720750955,-3.94301590466275,-6.06420489142289,-5.6787994453046,-7.09071335382654,-4.56967733302538,-3.2134501378621,-6.03715373408043,-4.72988319602155,-5.57218905106306,-6.34316445163572,-4.98658178401791,-4.85209373611861,-6.53776693101402,-4.93824134964832,-3.37133418130854,-5.57060240939074,-6.21461520166672,-5.87040274039206,-5.26379051368153,-4.72097328570973,-6.64024981903517,-5.75458046924774,-4.3709167710083,-4.80477473668763,-5.37098420232119,-4.63007692521472,-7.42280140868304,-3.56308905632928,-6.78165202942505,-6.34203068205538,-6.01640159978983,-3.62844797653446,-4.21793749197963,-3.58133013221197,-6.29222374501853,-3.97952217691983,-4.89992966173994,-3.59473733155234,-6.51496383263277,-5.39472139831561,-4.74595503770201,-4.84483374504826,-5.46135172706788,-5.34501015613451,-5.00270507663592,-3.47768143698714,-5.24392699742848,-3.95813389951537,-6.09685297194305,-5.88600448644676,-4.582235186499,-6.3255084678671,-4.1868367661736,-6.83675782017485,-5.10043022204715,-5.90019442176456,-7.39536223706662,-5.313283274411,-5.15516752419999,-6.89767788530102,-5.42784799716398,-6.5371071871122,-6.01670360990112,-4.54678807354827,-5.00773884952675,-6.77822192375901,-5.5705562900297,-6.22893472685749,-5.59350350628197,-6.33991512932616,-5.14560451548436,-6.22270072052632,-6.82701586903912,-5.69607343935855,-7.07253636497417,-3.14412765564514,-5.76689000563261,-5.77114546610846,-4.98462815288107,-2.96734313186719,-5.09543000016936,-6.09329171598021,-5.27041574673651,-4.83261262639351,-3.7456766214029,-5.03004894629982,-4.5484571611007,-3.40829749562955,-5.57052971836975,-2.65069581827663,-5.20335743840598,-6.18702626712365,-5.19790817964866,-5.33254847917848
cg00001755,6.29774628297578,6.4253633110516,6.20646634388005,6.07456692527072,6.3869776451823,6.43143902643303,6.34305590608006,6.26890079209694,6.40039040881758,6.04795543834079,5.91180227828874,6.29177684893965,6.27560654565507,6.31190598576987,6.38760079661218,6.29316830495487,5.94272555022322,6.43051692369485,6.25195169897564,6.20337374687163,6.3055065030171,5.96142607978234,6.22138989045321,6.21355199396577,6.18704471513934,5.93583115396107,6.33263302546451,6.24008541718935,6.22464619585842,6.43834417728792,6.31576957533605,6.42833268751422,6.06055049603289,6.01134880707992,5.78686088560786,6.15072894157758,6.09814775926079,6.16608411587177,6.23660954577398,5.95624078155825,6.0582315762803,6.03447358545769,6.28674361437361,6.27757598781437,6.22484237049103,6.1824301451229,6.3670503683702,6.26027685325683,6.27113798385046,6.05336010516193,6.23850183545047,6.37252285214749,6.27691728529323,6.40122078640539,6.4021019922295,5.44159982133367,6.11097499864149,6.22074854374302,6.15926775554574,6.31230955105702,6.29162863613743,6.33820952765341,6.0628003419177,5.65292289871464,5.90384565747456,5.88910070268329,6.06561073045146,6.2052283537815,6.09509966584967,5.69591875664469,6.13817287417223,6.26389649615313,5.90434107962302,6.19984876954374,6.11766162316175,6.26992384963323,6.37673512244275,6.21598663102127,6.04750831418446,6.22497095516336,6.17747011357733,6.18124599657816,5.89965167322504,6.16077062709943,6.00267333356883,6.13879007429775,6.3614299465963,5.89860697436076,6.34205250961251,6.24717478762931,5.67576803056498,6.19458995853724,6.27640502026487,6.29423325372906,6.18506330813251,6.17082570805738,6.13753374862854,6.07185808862346,6.37106693225699
cg00001784,5.11506388921813,5.91982297214129,5.89934035610088,6.12560303382968,5.42626301957962,5.78427689245035,4.82862280861506,5.71730890307694,5.60499356110618,5.92166119129602,5.74435113273815,5.63790717559309,5.90959188815187,5.82436014949886,5.7316471009075,5.61516167007662,5.28950224485019,5.87478937477386,5.61543810728853,5.09074028801629,5.80230699569731,5.31094348693485,5.55890779273564,6.32860324280145,6.13503973621662,5.75855678626019,5.22197842184415,6.15261957783234,6.27188645676124,5.81826306335926,6.19738686395391,5.8520338969632,4.86880016445856,5.85276437756801,5.15882600332559,6.00222491918237,5.83601106224139,6.06105314507655,5.58120050307953,5.28841416394576,5.56309385023476,5.58868813022177,5.68891052015555,5.56728349959868,5.4647002356576,5.88548509226267,5.71913426291287,5.7512404290761,5.63814059906424,5.50279149508063,5.60873666739691,5.68299049327207,5.80059683764266,6.15376207887631,5.62570446816667,6.04285332763852,5.83252621421091,5.74087253913076,5.73101287816768,5.3274754615112,6.04003073291246,5.98598247170769,5.89503749005624,6.19294239787735,5.78702122701886,5.36688134934545,6.20582860002968,5.48176104753172,5.64011278041466,5.26357285316688,5.95518324245769,6.07589513295491,5.66308867535408,5.52241026093136,5.39019210685432,5.63222848090876,6.28208992567103,5.66816592505378,5.99659780836182,6.2129017545158,5.18953541080645,5.9765160055793,5.96600051262989,5.89586175549477,6.10128650988574,6.1315354299993,5.62934019810662,5.8952300464882,5.83103869258883,6.08240976276011,5.93494556917111,5.6820247105136,5.60233696235236,5.95151324676561,5.99734004375373,5.66816675479951,5.49567744025372,5.37511143317774,5.61151146501883
cg00001791,3.93932515023198,3.36194379349278,3.36600773486592,3.95524198409827,3.99345976294192,3.68126569544781,4.60581538567599,3.80064770374204,3.77633212698611,4.36855501972444,3.58715884029684,4.30222839519098,4.44723059021591,3.97215346936379,4.17696399251677,3.69098755207792,3.70158041741204,4.01536653090918,3.56357471749798,3.52736089975512,3.86648652782673,3.95373886457141,4.6552156128882,4.1789711467242,4.02262038863613,4.04547434088926,4.45334207204058,3.88206155536416,4.1711787681511,4.00094098380107,4.5388115411288,4.73615643546958,4.80064134160597,4.52187413415965,4.22964495348982,3.94839300421549,4.16660648025037,4.45918845271484,3.9647230799264,3.74737886365385,4.07161407228361,4.3654202225263,3.88817217637593,4.44067713073393,4.11920582645441,4.18487225733199,4.67924510091725,3.49866202525432,5.15393355837842,4.00160563744705,3.79939274388919,4.53801543703165,3.85712294497276,4.66801699444984,4.77432896660571,4.23562705424521,4.75871605257112,4.01824263726718,5.38810486602263,3.96893284547173,3.98736204348664,4.43648307606194,4.98325656013562,3.9057622698499,4.65986986975345,3.97857479203589,4.15142361950613,4.40619666864043,4.22977264596929,4.24834170001365,4.81192188124802,4.60631231257534,3.17649050496698,4.47077911729253,4.72565720929905,4.35384766062911,4.01094048549164,4.69400935346375,3.90336826824155,4.76005278012625,4.06754924239432,3.98932804670484,4.65258596492596,4.4847282271044,3.81672811834297,4.86491384625978,3.98424807429025,4.21642081139485,4.85600459817587,4.12372230639714,4.54836517926675,4.49976042355013,4.03210262959799,4.2560319318591,4.38398582733468,5.7312229121358,4.77219040808821,4.23254063552303,4.18270950535496
